prediction_id,game_date,away_team,home_team,away_score,home_score,actual_total,market_total,predicted_total,recommendation,confidence,result,edge_accuracy,profit_loss
2025-11-11_St. Thomas (MN) Tommies_Washington St Cougars_totals_xgboost,2025-11-11,St. Thomas (MN) Tommies,Washington St Cougars,81,71,152.0,158.41,157.08,UNDER,NONE,WIN,-1.33,0.91
2025-11-11_St. Thomas (MN) Tommies_Washington St Cougars_totals_lightgbm,2025-11-11,St. Thomas (MN) Tommies,Washington St Cougars,81,71,152.0,158.41,158.11,UNDER,NONE,WIN,-0.31,0.91
2025-11-11_St. Thomas (MN) Tommies_Washington St Cougars_totals_linear_regression,2025-11-11,St. Thomas (MN) Tommies,Washington St Cougars,81,71,152.0,158.41,154.3,UNDER,MEDIUM,WIN,-4.11,0.91
2025-11-11_St. Thomas (MN) Tommies_Washington St Cougars_spreads_ensemble,2025-11-11,St. Thomas (MN) Tommies,Washington St Cougars,81,71,,-1.93,-2.95,HOME,LOW,LOSS,-1.02,-1.0
2025-11-11_St. Thomas (MN) Tommies_Washington St Cougars_spreads_random_forest,2025-11-11,St. Thomas (MN) Tommies,Washington St Cougars,81,71,,-1.93,-2.64,HOME,NONE,LOSS,-0.7,-1.0
2025-11-11_St. Thomas (MN) Tommies_Washington St Cougars_spreads_xgboost,2025-11-11,St. Thomas (MN) Tommies,Washington St Cougars,81,71,,-1.93,-1.19,AWAY,NONE,WIN,0.75,0.91
2025-11-11_St. Thomas (MN) Tommies_Washington St Cougars_spreads_lightgbm,2025-11-11,St. Thomas (MN) Tommies,Washington St Cougars,81,71,,-1.93,-3.67,HOME,LOW,LOSS,-1.74,-1.0
2025-11-11_St. Thomas (MN) Tommies_Washington St Cougars_spreads_linear_regression,2025-11-11,St. Thomas (MN) Tommies,Washington St Cougars,81,71,,-1.93,-3.27,HOME,LOW,LOSS,-1.33,-1.0
2025-11-11_St. Thomas (MN) Tommies_Washington St Cougars_moneyline_ensemble,2025-11-11,St. Thomas (MN) Tommies,Washington St Cougars,81,71,,0.5984,0.5294,AWAY,MEDIUM,WIN,-0.069,0.91
2025-11-11_St. Thomas (MN) Tommies_Washington St Cougars_moneyline_random_forest,2025-11-11,St. Thomas (MN) Tommies,Washington St Cougars,81,71,,0.5984,0.4541,AWAY,HIGH,WIN,-0.1443,0.91
2025-11-11_St. Thomas (MN) Tommies_Washington St Cougars_moneyline_xgboost,2025-11-11,St. Thomas (MN) Tommies,Washington St Cougars,81,71,,0.5984,0.6047,PASS,NONE,UNKNOWN,0.0063,0.0
2025-11-11_St. Thomas (MN) Tommies_Washington St Cougars_moneyline_lightgbm,2025-11-11,St. Thomas (MN) Tommies,Washington St Cougars,81,71,,0.5984,0.6547,HOME,MEDIUM,LOSS,0.0563,-1.0
2025-11-11_St. Thomas (MN) Tommies_Washington St Cougars_moneyline_logistic_regression,2025-11-11,St. Thomas (MN) Tommies,Washington St Cougars,81,71,,0.5984,0.3239,AWAY,HIGH,WIN,-0.2745,0.91
2025-11-11_CSU Fullerton Titans_California Golden Bears_totals_ensemble,2025-11-11,CSU Fullerton Titans,California Golden Bears,93,65,158.0,162.57,162.64,OVER,NONE,LOSS,0.08,-1.0
2025-11-11_CSU Fullerton Titans_California Golden Bears_totals_random_forest,2025-11-11,CSU Fullerton Titans,California Golden Bears,93,65,158.0,162.57,167.57,OVER,HIGH,LOSS,5.0,-1.0
2025-11-11_CSU Fullerton Titans_California Golden Bears_totals_xgboost,2025-11-11,CSU Fullerton Titans,California Golden Bears,93,65,158.0,162.57,164.28,OVER,NONE,LOSS,1.72,-1.0
2025-11-11_CSU Fullerton Titans_California Golden Bears_totals_lightgbm,2025-11-11,CSU Fullerton Titans,California Golden Bears,93,65,158.0,162.57,156.98,UNDER,HIGH,WIN,-5.59,0.91
2025-11-11_CSU Fullerton Titans_California Golden Bears_totals_linear_regression,2025-11-11,CSU Fullerton Titans,California Golden Bears,93,65,158.0,162.57,161.0,UNDER,NONE,WIN,-1.56,0.91
2025-11-11_CSU Fullerton Titans_California Golden Bears_spreads_ensemble,2025-11-11,CSU Fullerton Titans,California Golden Bears,93,65,,-20.67,-19.46,AWAY,LOW,WIN,1.22,0.91
2025-11-11_CSU Fullerton Titans_California Golden Bears_spreads_random_forest,2025-11-11,CSU Fullerton Titans,California Golden Bears,93,65,,-20.67,-19.33,AWAY,LOW,WIN,1.34,0.91
2025-11-11_CSU Fullerton Titans_California Golden Bears_spreads_xgboost,2025-11-11,CSU Fullerton Titans,California Golden Bears,93,65,,-20.67,-22.3,HOME,LOW,LOSS,-1.63,-1.0
2025-11-11_CSU Fullerton Titans_California Golden Bears_spreads_lightgbm,2025-11-11,CSU Fullerton Titans,California Golden Bears,93,65,,-20.67,-19.58,AWAY,LOW,WIN,1.09,0.91
2025-11-11_CSU Fullerton Titans_California Golden Bears_spreads_linear_regression,2025-11-11,CSU Fullerton Titans,California Golden Bears,93,65,,-20.67,-16.02,AWAY,HIGH,WIN,4.65,0.91
2025-11-11_CSU Fullerton Titans_California Golden Bears_moneyline_ensemble,2025-11-11,CSU Fullerton Titans,California Golden Bears,93,65,,0.992,0.95,AWAY,LOW,WIN,-0.042,0.91
2025-11-11_CSU Fullerton Titans_California Golden Bears_moneyline_random_forest,2025-11-11,CSU Fullerton Titans,California Golden Bears,93,65,,0.992,0.95,AWAY,LOW,WIN,-0.042,0.91
2025-11-11_CSU Fullerton Titans_California Golden Bears_moneyline_xgboost,2025-11-11,CSU Fullerton Titans,California Golden Bears,93,65,,0.992,0.95,AWAY,LOW,WIN,-0.042,0.91
2025-11-11_CSU Fullerton Titans_California Golden Bears_moneyline_lightgbm,2025-11-11,CSU Fullerton Titans,California Golden Bears,93,65,,0.992,0.9224,AWAY,MEDIUM,WIN,-0.0696,0.91
2025-11-11_CSU Fullerton Titans_California Golden Bears_moneyline_logistic_regression,2025-11-11,CSU Fullerton Titans,California Golden Bears,93,65,,0.992,0.95,AWAY,LOW,WIN,-0.042,0.91
2025-11-11_West Georgia Wolves_UCLA Bruins_totals_ensemble,2025-11-11,West Georgia Wolves,UCLA Bruins,83,62,145.0,148.47,149.35,OVER,NONE,LOSS,0.88,-1.0
2025-11-11_West Georgia Wolves_UCLA Bruins_totals_random_forest,2025-11-11,West Georgia Wolves,UCLA Bruins,83,62,145.0,148.47,149.62,OVER,NONE,LOSS,1.14,-1.0
2025-11-11_West Georgia Wolves_UCLA Bruins_totals_xgboost,2025-11-11,West Georgia Wolves,UCLA Bruins,83,62,145.0,148.47,148.53,OVER,NONE,LOSS,0.06,-1.0
2025-11-11_West Georgia Wolves_UCLA Bruins_totals_lightgbm,2025-11-11,West Georgia Wolves,UCLA Bruins,83,62,145.0,148.47,154.3,OVER,HIGH,LOSS,5.83,-1.0
2025-11-11_West Georgia Wolves_UCLA Bruins_totals_linear_regression,2025-11-11,West Georgia Wolves,UCLA Bruins,83,62,145.0,148.47,149.08,OVER,NONE,LOSS,0.61,-1.0
2025-11-11_West Georgia Wolves_UCLA Bruins_spreads_ensemble,2025-11-11,West Georgia Wolves,UCLA Bruins,83,62,,-31.32,-31.3,AWAY,NONE,LOSS,0.02,-1.0
2025-11-11_West Georgia Wolves_UCLA Bruins_spreads_random_forest,2025-11-11,West Georgia Wolves,UCLA Bruins,83,62,,-31.32,-31.92,HOME,NONE,LOSS,-0.59,-1.0
2025-11-11_West Georgia Wolves_UCLA Bruins_spreads_xgboost,2025-11-11,West Georgia Wolves,UCLA Bruins,83,62,,-31.32,-32.01,HOME,NONE,LOSS,-0.68,-1.0
2025-11-11_West Georgia Wolves_UCLA Bruins_spreads_lightgbm,2025-11-11,West Georgia Wolves,UCLA Bruins,83,62,,-31.32,-30.69,AWAY,NONE,LOSS,0.63,-1.0
2025-11-11_West Georgia Wolves_UCLA Bruins_spreads_linear_regression,2025-11-11,West Georgia Wolves,UCLA Bruins,83,62,,-31.32,-27.48,AWAY,HIGH,LOSS,3.84,-1.0
2025-11-11_West Georgia Wolves_UCLA Bruins_moneyline_ensemble,2025-11-11,West Georgia Wolves,UCLA Bruins,83,62,,0.983,0.8629,AWAY,HIGH,WIN,-0.1201,0.91
2025-11-11_West Georgia Wolves_UCLA Bruins_moneyline_random_forest,2025-11-11,West Georgia Wolves,UCLA Bruins,83,62,,0.983,0.95,AWAY,LOW,WIN,-0.033,0.91
2025-11-11_West Georgia Wolves_UCLA Bruins_moneyline_xgboost,2025-11-11,West Georgia Wolves,UCLA Bruins,83,62,,0.983,0.9008,AWAY,MEDIUM,WIN,-0.0822,0.91
2025-11-11_West Georgia Wolves_UCLA Bruins_moneyline_lightgbm,2025-11-11,West Georgia Wolves,UCLA Bruins,83,62,,0.983,0.825,AWAY,HIGH,WIN,-0.1579,0.91
2025-11-11_West Georgia Wolves_UCLA Bruins_moneyline_logistic_regression,2025-11-11,West Georgia Wolves,UCLA Bruins,83,62,,0.983,0.8144,AWAY,HIGH,WIN,-0.1685,0.91
2025-11-11_Iona Gaels_UMKC Kangaroos_totals_ensemble,2025-11-11,Iona Gaels,UMKC Kangaroos,91,105,196.0,158.36,162.21,OVER,MEDIUM,WIN,3.85,0.91
2025-11-11_Iona Gaels_UMKC Kangaroos_totals_random_forest,2025-11-11,Iona Gaels,UMKC Kangaroos,91,105,196.0,158.36,162.57,OVER,MEDIUM,WIN,4.21,0.91
2025-11-11_Iona Gaels_UMKC Kangaroos_totals_xgboost,2025-11-11,Iona Gaels,UMKC Kangaroos,91,105,196.0,158.36,158.69,OVER,NONE,WIN,0.33,0.91
2025-11-11_Iona Gaels_UMKC Kangaroos_totals_lightgbm,2025-11-11,Iona Gaels,UMKC Kangaroos,91,105,196.0,158.36,161.85,OVER,MEDIUM,WIN,3.49,0.91
2025-11-11_Iona Gaels_UMKC Kangaroos_totals_linear_regression,2025-11-11,Iona Gaels,UMKC Kangaroos,91,105,196.0,158.36,163.64,OVER,HIGH,WIN,5.29,0.91
2025-11-11_Iona Gaels_UMKC Kangaroos_spreads_ensemble,2025-11-11,Iona Gaels,UMKC Kangaroos,91,105,,3.36,3.84,AWAY,NONE,LOSS,0.48,-1.0
2025-11-11_Iona Gaels_UMKC Kangaroos_spreads_random_forest,2025-11-11,Iona Gaels,UMKC Kangaroos,91,105,,3.36,2.19,HOME,LOW,WIN,-1.17,0.91
2025-11-11_Iona Gaels_UMKC Kangaroos_spreads_xgboost,2025-11-11,Iona Gaels,UMKC Kangaroos,91,105,,3.36,3.0,HOME,NONE,WIN,-0.36,0.91
2025-11-11_Iona Gaels_UMKC Kangaroos_spreads_lightgbm,2025-11-11,Iona Gaels,UMKC Kangaroos,91,105,,3.36,4.68,AWAY,LOW,LOSS,1.32,-1.0
2025-11-11_Iona Gaels_UMKC Kangaroos_spreads_linear_regression,2025-11-11,Iona Gaels,UMKC Kangaroos,91,105,,3.36,4.99,AWAY,LOW,LOSS,1.64,-1.0
2025-11-11_Iona Gaels_UMKC Kangaroos_moneyline_ensemble,2025-11-11,Iona Gaels,UMKC Kangaroos,91,105,,0.4167,0.3317,AWAY,MEDIUM,LOSS,-0.085,-1.0
2025-11-11_Iona Gaels_UMKC Kangaroos_moneyline_random_forest,2025-11-11,Iona Gaels,UMKC Kangaroos,91,105,,0.4167,0.2671,AWAY,HIGH,LOSS,-0.1495,-1.0
2025-11-11_Iona Gaels_UMKC Kangaroos_moneyline_xgboost,2025-11-11,Iona Gaels,UMKC Kangaroos,91,105,,0.4167,0.4922,HOME,MEDIUM,WIN,0.0755,0.91
2025-11-11_Iona Gaels_UMKC Kangaroos_moneyline_lightgbm,2025-11-11,Iona Gaels,UMKC Kangaroos,91,105,,0.4167,0.3962,AWAY,NONE,LOSS,-0.0205,-1.0
2025-11-11_Iona Gaels_UMKC Kangaroos_moneyline_logistic_regression,2025-11-11,Iona Gaels,UMKC Kangaroos,91,105,,0.4167,0.1802,AWAY,HIGH,LOSS,-0.2365,-1.0
2025-11-11_Appalachian St Mountaineers_Ohio State Buckeyes_totals_ensemble,2025-11-11,Appalachian St Mountaineers,Ohio State Buckeyes,75,53,128.0,148.5,147.61,UNDER,NONE,WIN,-0.89,0.91
2025-11-11_Appalachian St Mountaineers_Ohio State Buckeyes_totals_random_forest,2025-11-11,Appalachian St Mountaineers,Ohio State Buckeyes,75,53,128.0,148.5,151.83,OVER,MEDIUM,LOSS,3.33,-1.0
2025-11-11_Appalachian St Mountaineers_Ohio State Buckeyes_totals_xgboost,2025-11-11,Appalachian St Mountaineers,Ohio State Buckeyes,75,53,128.0,148.5,144.79,UNDER,MEDIUM,WIN,-3.71,0.91
2025-11-11_Appalachian St Mountaineers_Ohio State Buckeyes_totals_lightgbm,2025-11-11,Appalachian St Mountaineers,Ohio State Buckeyes,75,53,128.0,148.5,140.13,UNDER,HIGH,WIN,-8.37,0.91
2025-11-11_Appalachian St Mountaineers_Ohio State Buckeyes_totals_linear_regression,2025-11-11,Appalachian St Mountaineers,Ohio State Buckeyes,75,53,128.0,148.5,150.44,OVER,NONE,LOSS,1.94,-1.0
2025-11-11_Appalachian St Mountaineers_Ohio State Buckeyes_spreads_ensemble,2025-11-11,Appalachian St Mountaineers,Ohio State Buckeyes,75,53,,-25.17,-27.97,HOME,MEDIUM,LOSS,-2.8,-1.0
2025-11-11_Appalachian St Mountaineers_Ohio State Buckeyes_spreads_random_forest,2025-11-11,Appalachian St Mountaineers,Ohio State Buckeyes,75,53,,-25.17,-27.01,HOME,LOW,LOSS,-1.84,-1.0
2025-11-11_Appalachian St Mountaineers_Ohio State Buckeyes_spreads_xgboost,2025-11-11,Appalachian St Mountaineers,Ohio State Buckeyes,75,53,,-25.17,-19.85,AWAY,HIGH,LOSS,5.31,-1.0
2025-11-11_Appalachian St Mountaineers_Ohio State Buckeyes_spreads_lightgbm,2025-11-11,Appalachian St Mountaineers,Ohio State Buckeyes,75,53,,-25.17,-29.34,HOME,HIGH,LOSS,-4.17,-1.0
2025-11-11_Appalachian St Mountaineers_Ohio State Buckeyes_spreads_linear_regression,2025-11-11,Appalachian St Mountaineers,Ohio State Buckeyes,75,53,,-25.17,-28.93,HOME,HIGH,LOSS,-3.77,-1.0
2025-11-11_Appalachian St Mountaineers_Ohio State Buckeyes_moneyline_ensemble,2025-11-11,Appalachian St Mountaineers,Ohio State Buckeyes,75,53,,0.7557,0.7795,HOME,NONE,LOSS,0.0238,-1.0
2025-11-11_Appalachian St Mountaineers_Ohio State Buckeyes_moneyline_random_forest,2025-11-11,Appalachian St Mountaineers,Ohio State Buckeyes,75,53,,0.7557,0.868,HOME,HIGH,LOSS,0.1123,-1.0
2025-11-11_Appalachian St Mountaineers_Ohio State Buckeyes_moneyline_xgboost,2025-11-11,Appalachian St Mountaineers,Ohio State Buckeyes,75,53,,0.7557,0.8549,HOME,MEDIUM,LOSS,0.0992,-1.0
2025-11-11_Appalachian St Mountaineers_Ohio State Buckeyes_moneyline_lightgbm,2025-11-11,Appalachian St Mountaineers,Ohio State Buckeyes,75,53,,0.7557,0.5807,AWAY,HIGH,WIN,-0.175,0.91
2025-11-11_Appalachian St Mountaineers_Ohio State Buckeyes_moneyline_logistic_regression,2025-11-11,Appalachian St Mountaineers,Ohio State Buckeyes,75,53,,0.7557,0.7041,AWAY,MEDIUM,WIN,-0.0516,0.91
2025-11-11_Wake Forest Demon Deacons_Michigan Wolverines_totals_ensemble,2025-11-11,Wake Forest Demon Deacons,Michigan Wolverines,85,84,169.0,163.07,164.52,OVER,NONE,WIN,1.46,0.91
2025-11-11_Wake Forest Demon Deacons_Michigan Wolverines_totals_random_forest,2025-11-11,Wake Forest Demon Deacons,Michigan Wolverines,85,84,169.0,163.07,161.17,UNDER,NONE,LOSS,-1.89,-1.0
2025-11-11_Wake Forest Demon Deacons_Michigan Wolverines_totals_xgboost,2025-11-11,Wake Forest Demon Deacons,Michigan Wolverines,85,84,169.0,163.07,168.7,OVER,HIGH,WIN,5.63,0.91
2025-11-11_Wake Forest Demon Deacons_Michigan Wolverines_totals_lightgbm,2025-11-11,Wake Forest Demon Deacons,Michigan Wolverines,85,84,169.0,163.07,161.61,UNDER,NONE,LOSS,-1.45,-1.0
2025-11-11_Wake Forest Demon Deacons_Michigan Wolverines_totals_linear_regression,2025-11-11,Wake Forest Demon Deacons,Michigan Wolverines,85,84,169.0,163.07,167.44,OVER,MEDIUM,WIN,4.37,0.91
2025-11-11_Wake Forest Demon Deacons_Michigan Wolverines_spreads_ensemble,2025-11-11,Wake Forest Demon Deacons,Michigan Wolverines,85,84,,-13.13,-14.66,HOME,LOW,LOSS,-1.52,-1.0
2025-11-11_Wake Forest Demon Deacons_Michigan Wolverines_spreads_random_forest,2025-11-11,Wake Forest Demon Deacons,Michigan Wolverines,85,84,,-13.13,-17.45,HOME,HIGH,LOSS,-4.31,-1.0
2025-11-11_Wake Forest Demon Deacons_Michigan Wolverines_spreads_xgboost,2025-11-11,Wake Forest Demon Deacons,Michigan Wolverines,85,84,,-13.13,-11.86,AWAY,LOW,LOSS,1.27,-1.0
2025-11-11_Wake Forest Demon Deacons_Michigan Wolverines_spreads_lightgbm,2025-11-11,Wake Forest Demon Deacons,Michigan Wolverines,85,84,,-13.13,-9.44,AWAY,HIGH,LOSS,3.69,-1.0
2025-11-11_Wake Forest Demon Deacons_Michigan Wolverines_spreads_linear_regression,2025-11-11,Wake Forest Demon Deacons,Michigan Wolverines,85,84,,-13.13,-21.88,HOME,HIGH,LOSS,-8.75,-1.0
2025-11-11_Wake Forest Demon Deacons_Michigan Wolverines_moneyline_ensemble,2025-11-11,Wake Forest Demon Deacons,Michigan Wolverines,85,84,,0.9042,0.8344,AWAY,MEDIUM,WIN,-0.0698,0.91
2025-11-11_Wake Forest Demon Deacons_Michigan Wolverines_moneyline_random_forest,2025-11-11,Wake Forest Demon Deacons,Michigan Wolverines,85,84,,0.9042,0.7802,AWAY,HIGH,WIN,-0.124,0.91
2025-11-11_Wake Forest Demon Deacons_Michigan Wolverines_moneyline_xgboost,2025-11-11,Wake Forest Demon Deacons,Michigan Wolverines,85,84,,0.9042,0.6937,AWAY,HIGH,WIN,-0.2106,0.91
2025-11-11_Wake Forest Demon Deacons_Michigan Wolverines_moneyline_lightgbm,2025-11-11,Wake Forest Demon Deacons,Michigan Wolverines,85,84,,0.9042,0.95,HOME,LOW,LOSS,0.0458,-1.0
2025-11-11_Wake Forest Demon Deacons_Michigan Wolverines_moneyline_logistic_regression,2025-11-11,Wake Forest Demon Deacons,Michigan Wolverines,85,84,,0.9042,0.8886,PASS,NONE,UNKNOWN,-0.0156,0.0
2025-11-12_Davidson Wildcats_Charlotte 49ers_totals_ensemble,2025-11-12,Davidson Wildcats,Charlotte 49ers,55,62,117.0,144.5,144.48,UNDER,NONE,WIN,-0.02,0.91
2025-11-12_Davidson Wildcats_Charlotte 49ers_totals_random_forest,2025-11-12,Davidson Wildcats,Charlotte 49ers,55,62,117.0,144.5,145.76,OVER,NONE,LOSS,1.26,-1.0
2025-11-12_Davidson Wildcats_Charlotte 49ers_totals_xgboost,2025-11-12,Davidson Wildcats,Charlotte 49ers,55,62,117.0,144.5,143.2,UNDER,NONE,WIN,-1.3,0.91
2025-11-12_Davidson Wildcats_Charlotte 49ers_totals_lightgbm,2025-11-12,Davidson Wildcats,Charlotte 49ers,55,62,117.0,144.5,148.8,OVER,MEDIUM,LOSS,4.3,-1.0
2025-11-12_Davidson Wildcats_Charlotte 49ers_totals_linear_regression,2025-11-12,Davidson Wildcats,Charlotte 49ers,55,62,117.0,144.5,137.04,UNDER,HIGH,WIN,-7.46,0.91
2025-11-12_Davidson Wildcats_Charlotte 49ers_spreads_ensemble,2025-11-12,Davidson Wildcats,Charlotte 49ers,55,62,,-1.3,-0.77,AWAY,NONE,LOSS,0.53,-1.0
2025-11-12_Davidson Wildcats_Charlotte 49ers_spreads_random_forest,2025-11-12,Davidson Wildcats,Charlotte 49ers,55,62,,-1.3,-0.3,AWAY,NONE,LOSS,1.0,-1.0
2025-11-12_Davidson Wildcats_Charlotte 49ers_spreads_xgboost,2025-11-12,Davidson Wildcats,Charlotte 49ers,55,62,,-1.3,2.11,AWAY,HIGH,LOSS,3.41,-1.0
2025-11-12_Davidson Wildcats_Charlotte 49ers_spreads_lightgbm,2025-11-12,Davidson Wildcats,Charlotte 49ers,55,62,,-1.3,-1.24,AWAY,NONE,LOSS,0.06,-1.0
2025-11-12_Davidson Wildcats_Charlotte 49ers_spreads_linear_regression,2025-11-12,Davidson Wildcats,Charlotte 49ers,55,62,,-1.3,-1.66,HOME,NONE,WIN,-0.36,0.91
2025-11-12_Davidson Wildcats_Charlotte 49ers_moneyline_ensemble,2025-11-12,Davidson Wildcats,Charlotte 49ers,55,62,,0.5671,0.5309,AWAY,LOW,LOSS,-0.0362,-1.0
2025-11-12_Davidson Wildcats_Charlotte 49ers_moneyline_random_forest,2025-11-12,Davidson Wildcats,Charlotte 49ers,55,62,,0.5671,0.698,HOME,HIGH,WIN,0.1309,0.91
2025-11-12_Davidson Wildcats_Charlotte 49ers_moneyline_xgboost,2025-11-12,Davidson Wildcats,Charlotte 49ers,55,62,,0.5671,0.4612,AWAY,HIGH,LOSS,-0.1059,-1.0
2025-11-12_Davidson Wildcats_Charlotte 49ers_moneyline_lightgbm,2025-11-12,Davidson Wildcats,Charlotte 49ers,55,62,,0.5671,0.5124,AWAY,MEDIUM,LOSS,-0.0547,-1.0
2025-11-12_Davidson Wildcats_Charlotte 49ers_moneyline_logistic_regression,2025-11-12,Davidson Wildcats,Charlotte 49ers,55,62,,0.5671,0.5495,PASS,NONE,UNKNOWN,-0.0176,0.0
2025-11-12_Dayton Flyers_Cincinnati Bearcats_totals_ensemble,2025-11-12,Dayton Flyers,Cincinnati Bearcats,74,62,136.0,146.07,144.8,UNDER,NONE,WIN,-1.28,0.91
2025-11-12_Dayton Flyers_Cincinnati Bearcats_totals_random_forest,2025-11-12,Dayton Flyers,Cincinnati Bearcats,74,62,136.0,146.07,145.77,UNDER,NONE,WIN,-0.31,0.91
2025-11-12_Dayton Flyers_Cincinnati Bearcats_totals_xgboost,2025-11-12,Dayton Flyers,Cincinnati Bearcats,74,62,136.0,146.07,142.32,UNDER,MEDIUM,WIN,-3.75,0.91
2025-11-12_Dayton Flyers_Cincinnati Bearcats_totals_lightgbm,2025-11-12,Dayton Flyers,Cincinnati Bearcats,74,62,136.0,146.07,147.01,OVER,NONE,LOSS,0.94,-1.0
2025-11-12_Dayton Flyers_Cincinnati Bearcats_totals_linear_regression,2025-11-12,Dayton Flyers,Cincinnati Bearcats,74,62,136.0,146.07,143.83,UNDER,LOW,WIN,-2.25,0.91
2025-11-12_Dayton Flyers_Cincinnati Bearcats_spreads_ensemble,2025-11-12,Dayton Flyers,Cincinnati Bearcats,74,62,,-6.93,-7.0,HOME,NONE,LOSS,-0.07,-1.0
2025-11-12_Dayton Flyers_Cincinnati Bearcats_spreads_random_forest,2025-11-12,Dayton Flyers,Cincinnati Bearcats,74,62,,-6.93,-4.88,AWAY,MEDIUM,WIN,2.05,0.91
2025-11-12_Dayton Flyers_Cincinnati Bearcats_spreads_xgboost,2025-11-12,Dayton Flyers,Cincinnati Bearcats,74,62,,-6.93,-13.46,HOME,HIGH,LOSS,-6.53,-1.0
2025-11-12_Dayton Flyers_Cincinnati Bearcats_spreads_lightgbm,2025-11-12,Dayton Flyers,Cincinnati Bearcats,74,62,,-6.93,-9.13,HOME,MEDIUM,LOSS,-2.2,-1.0
2025-11-12_Dayton Flyers_Cincinnati Bearcats_spreads_linear_regression,2025-11-12,Dayton Flyers,Cincinnati Bearcats,74,62,,-6.93,-3.46,AWAY,HIGH,WIN,3.47,0.91
2025-11-12_Dayton Flyers_Cincinnati Bearcats_moneyline_ensemble,2025-11-12,Dayton Flyers,Cincinnati Bearcats,74,62,,0.7704,0.7706,PASS,NONE,UNKNOWN,0.0002,0.0
2025-11-12_Dayton Flyers_Cincinnati Bearcats_moneyline_random_forest,2025-11-12,Dayton Flyers,Cincinnati Bearcats,74,62,,0.7704,0.7517,PASS,NONE,UNKNOWN,-0.0187,0.0
2025-11-12_Dayton Flyers_Cincinnati Bearcats_moneyline_xgboost,2025-11-12,Dayton Flyers,Cincinnati Bearcats,74,62,,0.7704,0.7895,PASS,NONE,UNKNOWN,0.019,0.0
2025-11-12_Dayton Flyers_Cincinnati Bearcats_moneyline_lightgbm,2025-11-12,Dayton Flyers,Cincinnati Bearcats,74,62,,0.7704,0.8841,HOME,HIGH,LOSS,0.1137,-1.0
2025-11-12_Dayton Flyers_Cincinnati Bearcats_moneyline_logistic_regression,2025-11-12,Dayton Flyers,Cincinnati Bearcats,74,62,,0.7704,0.7432,AWAY,NONE,WIN,-0.0272,0.91
2025-11-12_Morehead St Eagles_Clemson Tigers_totals_ensemble,2025-11-12,Morehead St Eagles,Clemson Tigers,83,56,139.0,146.12,147.24,OVER,NONE,LOSS,1.11,-1.0
2025-11-12_Morehead St Eagles_Clemson Tigers_totals_random_forest,2025-11-12,Morehead St Eagles,Clemson Tigers,83,56,139.0,146.12,146.99,OVER,NONE,LOSS,0.87,-1.0
2025-11-12_Morehead St Eagles_Clemson Tigers_totals_xgboost,2025-11-12,Morehead St Eagles,Clemson Tigers,83,56,139.0,146.12,142.67,UNDER,MEDIUM,WIN,-3.45,0.91
2025-11-12_Morehead St Eagles_Clemson Tigers_totals_lightgbm,2025-11-12,Morehead St Eagles,Clemson Tigers,83,56,139.0,146.12,147.48,OVER,NONE,LOSS,1.35,-1.0
2025-11-12_Morehead St Eagles_Clemson Tigers_totals_linear_regression,2025-11-12,Morehead St Eagles,Clemson Tigers,83,56,139.0,146.12,149.82,OVER,MEDIUM,LOSS,3.69,-1.0
2025-11-12_Morehead St Eagles_Clemson Tigers_spreads_ensemble,2025-11-12,Morehead St Eagles,Clemson Tigers,83,56,,-30.12,-30.67,HOME,NONE,LOSS,-0.54,-1.0
2025-11-12_Morehead St Eagles_Clemson Tigers_spreads_random_forest,2025-11-12,Morehead St Eagles,Clemson Tigers,83,56,,-30.12,-29.84,AWAY,NONE,LOSS,0.28,-1.0
2025-11-12_Morehead St Eagles_Clemson Tigers_spreads_xgboost,2025-11-12,Morehead St Eagles,Clemson Tigers,83,56,,-30.12,-31.49,HOME,LOW,LOSS,-1.37,-1.0
2025-11-12_Morehead St Eagles_Clemson Tigers_spreads_lightgbm,2025-11-12,Morehead St Eagles,Clemson Tigers,83,56,,-30.12,-27.18,AWAY,MEDIUM,LOSS,2.94,-1.0
2025-11-12_Morehead St Eagles_Clemson Tigers_spreads_linear_regression,2025-11-12,Morehead St Eagles,Clemson Tigers,83,56,,-30.12,-42.33,HOME,HIGH,LOSS,-12.21,-1.0
2025-11-12_Morehead St Eagles_Clemson Tigers_moneyline_ensemble,2025-11-12,Morehead St Eagles,Clemson Tigers,83,56,,0.9962,0.95,AWAY,LOW,WIN,-0.0462,0.91
2025-11-12_Morehead St Eagles_Clemson Tigers_moneyline_random_forest,2025-11-12,Morehead St Eagles,Clemson Tigers,83,56,,0.9962,0.95,AWAY,LOW,WIN,-0.0462,0.91
2025-11-12_Morehead St Eagles_Clemson Tigers_moneyline_xgboost,2025-11-12,Morehead St Eagles,Clemson Tigers,83,56,,0.9962,0.95,AWAY,LOW,WIN,-0.0462,0.91
2025-11-12_Morehead St Eagles_Clemson Tigers_moneyline_lightgbm,2025-11-12,Morehead St Eagles,Clemson Tigers,83,56,,0.9962,0.95,AWAY,LOW,WIN,-0.0462,0.91
2025-11-12_Morehead St Eagles_Clemson Tigers_moneyline_logistic_regression,2025-11-12,Morehead St Eagles,Clemson Tigers,83,56,,0.9962,0.9418,AWAY,MEDIUM,WIN,-0.0544,0.91
